conversation_id_str,created_at,favorite_count,text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1839852411252551775,Sun Sep 29 14:41:12 +0000 2024,0,emang sifufufafa siapa,1840401445205746120,,cidainfinix78,in,Jakarta,0,0,0,https://x.com/abdinst/status/1840401445205746120,44305269,abdinst
1840250439448813654,Sun Sep 29 14:40:53 +0000 2024,3,batal pelantikan gibran   dasar hukum nya apa   adakah   wkwk ngadi2 aja bikin tread,1840401368290623754,,CAMERALIVE6849,in,,0,0,0,https://x.com/desDesyAstuti_/status/1840401368290623754,612732558,desDesyAstuti_
1839569934290235551,Sun Sep 29 14:40:09 +0000 2024,0,anjiiiiir gibran dijadiin tolok ukur,1840401184072642661,,VIVAcoid,in,,0,0,0,https://x.com/linkarmstrong90/status/1840401184072642661,2889939602,linkarmstrong90
1839489010848460839,Sun Sep 29 14:40:00 +0000 2024,0,kunyuknya gibran blo on cuma gitu  doank cuitan nya,1840401143652053060,,Ki_Nusantara99,in,,0,1,0,https://x.com/ZeroPnumbra/status/1840401143652053060,1543778714059620353,ZeroPnumbra
1840400905977647297,Sun Sep 29 14:39:03 +0000 2024,0,jangan yg pura2 tdk tahu gibran mendaftar jadi cawapres akal2 an   ingat mk mk,1840400905977647297,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/ManadjaTambuna5/status/1840400905977647297,984467069172269056,ManadjaTambuna5
1840392509886955645,Sun Sep 29 14:37:44 +0000 2024,0,kiri kayak gibran rakabuming,1840400573075771564,,themost_highest,in,,0,1,0,https://x.com/tongkirr/status/1840400573075771564,1553324750008553472,tongkirr
1840196231030817077,Sun Sep 29 14:37:34 +0000 2024,0,berita 2 tahun lalu share ulang,1840400532261003563,,Ber_uang08,in,,0,0,0,https://x.com/DinarEdie/status/1840400532261003563,1363513760325849088,DinarEdie
1840383235228086393,Sun Sep 29 14:37:11 +0000 2024,0,keren jg komsepnya,1840400436207243608,,peeneloooope,in,bumi,0,0,0,https://x.com/aghyaka/status/1840400436207243608,1534650491803963392,aghyaka
1840338916869824582,Sun Sep 29 14:36:09 +0000 2024,0,rumah e adem wong temanggung,1840400173996113946,,gibran_tweeet,in,,0,0,0,https://x.com/kelincicici18/status/1840400173996113946,3071665542,kelincicici18
1840383638913056979,Sun Sep 29 14:36:07 +0000 2024,0,ada apasih,1840400168543572124,,0299aleri,in,bumi,0,0,0,https://x.com/aghyaka/status/1840400168543572124,1534650491803963392,aghyaka
1839819268827034087,Sun Sep 29 14:34:07 +0000 2024,0,gibran gak mikirin sapa2 cuma mikirin klrga nya sendiri spt bapaknya,1840399662941171849,,EdwardSimb38933,in,,0,0,0,https://x.com/Nyawang_wulan/status/1840399662941171849,1405381720803667973,Nyawang_wulan
1840049656623169844,Sun Sep 29 14:32:26 +0000 2024,0,ga dulu makasy,1840399240994160692,,PRIMSR0SES,in,,0,1,0,https://x.com/immerensiz/status/1840399240994160692,1426061720510898177,immerensiz
1840360391932838144,Sun Sep 29 14:32:22 +0000 2024,2,anak2nya mulyono makin kesini makin songong mentang mentang banyak cebokernya  sombongnya selangit uang mana buat gaya2an,1840399225198383585,,VIVAcoid,in,"Banten, Indonesia",0,0,0,https://x.com/arifinsyah141/status/1840399225198383585,2371635080,arifinsyah141
1840017853803835601,Sun Sep 29 14:32:16 +0000 2024,0,allah sedih,1840399198249779437,,PRIMSR0SES,in,,0,1,0,https://x.com/immerensiz/status/1840399198249779437,1426061720510898177,immerensiz
1839852411252551775,Sun Sep 29 14:32:14 +0000 2024,0,bj habibi lantik istana negara yg di ibu kota  sekarng jakaa bukn ibu kota  paham uu ga lu anjing penjilat,1840399189672640898,,TeddGus,in,,0,0,0,https://x.com/Arya010787/status/1840399189672640898,1347818596131459072,Arya010787
1840399068033581198,Sun Sep 29 14:31:45 +0000 2024,0,minggu malem kok kerja kocakkkkk,1840399068033581198,,,in,,1,3,0,https://x.com/immerensiz/status/1840399068033581198,1426061720510898177,immerensiz
1840399037134155990,Sun Sep 29 14:31:38 +0000 2024,4,allaah swt rosulullaah saw mimpi sayyid muhammad qosim bin abdul karim  mimpimuhammadqosim jefri nichol cantik banget  korbanmulyono feni video mulyono gibran kaesang anies fufufafa p diddy justin beiber,1840399037134155990,https://pbs.twimg.com/ext_tw_video_thumb/1840398852198912001/pu/img/GZliETpCTNzxja3n.jpg,,in,,0,1,4,https://x.com/hamasatunaa/status/1840399037134155990,1166749747442417664,hamasatunaa
1839896365461282857,Sun Sep 29 14:31:36 +0000 2024,0,kan kayak bukannye ngelem benran,1840399030071033942,,PRIMSR0SES,in,,0,1,0,https://x.com/immerensiz/status/1840399030071033942,1426061720510898177,immerensiz
1840398997745521085,Sun Sep 29 14:31:28 +0000 2024,5798,sama gtb matanya gibran gelagatnya udah jelas narkoba nyengir sendiri,1840398997745521085,https://pbs.twimg.com/ext_tw_video_thumb/1840398971417899009/pu/img/CvHVJW6dERB8Vjiy.jpg,,in,"Lisbon, Portugal",104,780,1251,https://x.com/opposite6892/status/1840398997745521085,1558329561783607296,opposite6892
1840340728519573694,Sun Sep 29 14:30:59 +0000 2024,0,allah gusti,1840398876693684444,,PRIMSR0SES,in,,0,1,0,https://x.com/immerensiz/status/1840398876693684444,1426061720510898177,immerensiz
1840340728519573694,Sun Sep 29 14:30:52 +0000 2024,0,knp sih kalian,1840398844762509595,,jupiterberries,in,,0,1,0,https://x.com/immerensiz/status/1840398844762509595,1426061720510898177,immerensiz
1839977491437703358,Sun Sep 29 14:30:27 +0000 2024,0,nggaklah,1840398740638912817,,PRIMSR0SES,in,,0,1,0,https://x.com/immerensiz/status/1840398740638912817,1426061720510898177,immerensiz
1840358101037527373,Sun Sep 29 14:30:10 +0000 2024,0,jangan sampe gua tag gibran,1840398668870123796,,troveshit,in,dnf,0,1,0,https://x.com/cembvruan/status/1840398668870123796,1675185880406048769,cembvruan
1840389070284788098,Sun Sep 29 14:29:31 +0000 2024,0,kelabakan level dewa moga gak diliat anak anak nya per,1840398507410338259,,ferrykoto,in,Indonesia ,0,0,0,https://x.com/Muh_N_UD/status/1840398507410338259,1575046236,Muh_N_UD
1840330196731466011,Sun Sep 29 14:29:29 +0000 2024,0,diskusi utk menentukan langkah langkah utk mempersangkakan gibran   uu ite  yi melalui jalur hukum   bila jadi tersangka batal dilantik   sesuai uu   mimpi yg anti jkw,1840398496136040936,,kompascom,in,,0,0,0,https://x.com/nalarto/status/1840398496136040936,1315865946850959360,nalarto
1840398325570498646,Sun Sep 29 14:28:48 +0000 2024,27,pak teh demam   jenis demam terkejut ni biasanya lama utk pulih,1840398325570498646,https://pbs.twimg.com/media/GYpohNzawAAj0-R.jpg,,in,,0,9,9,https://x.com/DeathtoKoruptor/status/1840398325570498646,132422126,DeathtoKoruptor
1840196231030817077,Sun Sep 29 14:28:33 +0000 2024,0,bangun,1840398264920920357,,Ber_uang08,in,"Kota Batam, Kepulauan Riau",0,0,0,https://x.com/pootr4timbau/status/1840398264920920357,1828375352760246275,pootr4timbau
1840398023500718407,Sun Sep 29 14:27:36 +0000 2024,0,sekedar dibaca   membaca buku berbobot penting,1840398023500718407,,,in,,0,0,0,https://x.com/SelawiWong/status/1840398023500718407,1539574882069004291,SelawiWong
1840398001619239385,Sun Sep 29 14:27:31 +0000 2024,1,gibran bin mulyono pemilik akun fufufafa,1840398001619239385,https://pbs.twimg.com/media/GYpoOevbgAA4fg1.jpg,,in,"Jakarta, Indonesia",0,0,0,https://x.com/didienAZHAR/status/1840398001619239385,194590819,didienAZHAR
1840393168757620933,Sun Sep 29 14:27:24 +0000 2024,0,jadi elu kawan gibran,1840397975107084495,,meleduak,in,dnf,0,1,0,https://x.com/budaktivis/status/1840397975107084495,1813181176716447744,budaktivis
1840395192475771326,Sun Sep 29 14:24:18 +0000 2024,1,gibran mau diganti sbg walkot solo gantinya pak teguh bukan mb puan,1840397194244825337,,Gunawan75_,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/Bambang_Budimab/status/1840397194244825337,228652010,Bambang_Budimab
1840172992380449177,Sun Sep 29 14:24:18 +0000 2024,1,ada buzzer yg tersisa   padahal sdh banyak yg taubatan nasuha,1840397193452364230,,gtobing2903,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/abhie_000/status/1840397193452364230,1604274215246770176,abhie_000
1840394813100945696,Sun Sep 29 14:23:50 +0000 2024,0,kelabakan tega banget lu bilang presiden jokowi  fir aun per    anaknya    dijamin kesel lu katain bapaknya kayak gitu,1840397077916135924,,ferrykoto,in,Indonesia ,0,0,0,https://x.com/Muh_N_UD/status/1840397077916135924,1575046236,Muh_N_UD
1839862694910018047,Sun Sep 29 14:23:26 +0000 2024,0,anehnya rakyat sebesar pada kalem,1840396976560521277,,iyoksantoso,in,Semarang,0,0,0,https://x.com/akmalazhar/status/1840396976560521277,145109543,akmalazhar
1840396946797916392,Sun Sep 29 14:23:19 +0000 2024,2,wkwkwk ngamuk nih   buzzer kalo gofood muncul nama gibran lantas yg goblog fufufafa gibran,1840396946797916392,,,in,,0,0,0,https://x.com/dinar_wibowo/status/1840396946797916392,1424245502963376132,dinar_wibowo
1840260851036762443,Sun Sep 29 14:20:45 +0000 2024,0,gw sih berharga gibran tetep jd wapres kalo bs presiden trus walresnya kaesang  biar cepet selesai     jadi negara andalas negara borneo  eneg,1840396298203361714,,__LOVE_AG4EVER,in,Indonesia,0,0,0,https://x.com/KamelNeneknenek/status/1840396298203361714,1711028749708500992,KamelNeneknenek
1840196231030817077,Sun Sep 29 14:18:10 +0000 2024,0,58  bayar pajak 16 bayar pajak 24 bayar pajak   trus beda nya d mna,1840395649323573343,,Ber_uang08,in,"Penjaringan, Indonesia",0,0,0,https://x.com/Udie79168544/status/1840395649323573343,966665189335515136,Udie79168544
1840166940230525199,Sun Sep 29 14:18:03 +0000 2024,0,kok kegocek sih   gibran diganti posisinya walikota surakaa,1840395620902895896,,abu_waras,in,"Jakarta, Indonesia",0,0,0,https://x.com/juventindro/status/1840395620902895896,540106438,juventindro
1839901790332170679,Sun Sep 29 14:17:59 +0000 2024,0,gibran kalo bapak lu bukan presiden kagak yg mau temenan ma lu kali  tipe2 yg jadi sampahan pergaulan,1840395604087668768,,permaisuri_id,in,,0,0,0,https://x.com/momysharkdududu/status/1840395604087668768,50301193,momysharkdududu
1840250617203482984,Sun Sep 29 14:16:11 +0000 2024,0,udah cocok gibran lulusan singapore banyak prestasi merintis bawah jualan jadi capres gak turut campur keluarga murni prestasi yg punya,1840395149685469605,,FDonghun,in,,0,1,0,https://x.com/Agus92177347/status/1840395149685469605,1331138087036993536,Agus92177347
1840395071977406905,Sun Sep 29 14:15:52 +0000 2024,0,ikan tuna segarrr,1840395071977406905,,,in,,0,0,0,https://x.com/0XalinggaGibran/status/1840395071977406905,1799405747102777345,0XalinggaGibran
1840394925059555787,Sun Sep 29 14:15:17 +0000 2024,0,jelek banget kayak gibran anjg,1840394925059555787,,,in,,0,0,0,https://x.com/fairuz_artacc/status/1840394925059555787,1566041674840567808,fairuz_artacc
1840394892360757629,Sun Sep 29 14:15:09 +0000 2024,0,usn baru doanya cepat bigwin,1840394892360757629,,,in,,0,0,0,https://x.com/0XalinggaGibran/status/1840394892360757629,1799405747102777345,0XalinggaGibran
1839952287185133869,Sun Sep 29 14:14:19 +0000 2024,1,akun fufufafa memberikan sinyal rakyat nntinya biar tdk kaget dia beindak rasis    bukan u menggagalkanya jadi wapres mengadu domba,1840394680812569039,,Ber_uang08,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/abhie_000/status/1840394680812569039,1604274215246770176,abhie_000
1840394506916786396,Sun Sep 29 14:13:37 +0000 2024,0,alhamdulillah gerimis,1840394506916786396,,,in,,0,0,0,https://x.com/0XalinggaGibran/status/1840394506916786396,1799405747102777345,0XalinggaGibran
1840217775966695663,Sun Sep 29 14:13:36 +0000 2024,0,mau join,1840394502147887453,,shinestudie,in,bumi,0,0,0,https://x.com/aghyaka/status/1840394502147887453,1534650491803963392,aghyaka
1840166940230525199,Sun Sep 29 14:13:27 +0000 2024,0,gibran yg diganti gibran walikota solo bukan wakil presiden,1840394461618344291,,abu_waras,in,"Jakarta Barat, DKI Jakarta",0,0,0,https://x.com/al_jiun/status/1840394461618344291,959773384186904576,al_jiun
1840394439912792412,Sun Sep 29 14:13:22 +0000 2024,2,bentar masuk bulan oktober bentar guru2 menerima janji kampanyenya   senang nya guru2 bila terima tambahan gaji juta rupiah dr presiden nya klo g banyak alesan,1840394439912792412,,,in,Bekasi-Jawa Barat-Indonesia,0,0,2,https://x.com/LaingenLisa/status/1840394439912792412,1978790995,LaingenLisa
1840394341434470906,Sun Sep 29 14:12:58 +0000 2024,1,kebijakan makan siang gratis prabowo gibran memiliki potensi besar menggerakkan ekonomi indonesia meningkatkan kesejahteraan masyarakat   indonesiaemas  programpresiden  presidenprabowo  makansianggratis  kesehatangratisuntuksemua,1840394341434470906,https://pbs.twimg.com/media/GYpk5h9bEAAGGQ5.jpg,,in,,0,0,0,https://x.com/selputtt/status/1840394341434470906,1556552401993101314,selputtt
1840394308849164313,Sun Sep 29 14:12:50 +0000 2024,1,kebijakan makan siang gratis prabowo gibran memiliki potensi besar menggerakkan ekonomi indonesia meningkatkan kesejahteraan masyarakat   indonesiaemas  programpresiden  presidenprabowo  makansianggratis  kesehatangratisuntuksemua,1840394308849164313,https://pbs.twimg.com/media/GYpk3oZaYAAqtCh.jpg,,in,,0,0,0,https://x.com/selputtt/status/1840394308849164313,1556552401993101314,selputtt
1840347738845942175,Sun Sep 29 14:10:39 +0000 2024,0,katanya fufufafa bukan gibran dari  fufufafa kontol fufufafa anak haram fufufafa binal fufufafa goblog fufufafa tai fufufafa anjing fufufafa anak babi fufufafa dajjal laknat fufufafa brengsek fufufafa biadab fufufafa akksudbduxkssmznxjdkks,1840393759235973533,,_mardial_,in,,0,0,0,https://x.com/otakosonggg/status/1840393759235973533,1427552183143174149,otakosonggg
1839879962087596477,Sun Sep 29 14:08:49 +0000 2024,1,otak lu sungsang  gibran pas kampanya bilang ada 17 juta lapangan pekerjaan  intinya,1840393298453868787,,aewin86,in,Bintaro,0,0,0,https://x.com/Pejuang72052604/status/1840393298453868787,1115886848885313536,Pejuang72052604
1840393277809611227,Sun Sep 29 14:08:44 +0000 2024,2,tak perlu dihapus dapat dipastikan satir jadi kenyataan masa depan mengingat kasus fufufafa suka tidak suatu di masa depan cuitan menjadi kenyataan  jadi justru ditakutkan pro  malah menjadi kenyataan,1840393277809611227,,,in,Jakarta Capital Region,1,0,1,https://x.com/ProfylHenuk/status/1840393277809611227,1431351756823224321,ProfylHenuk
1840377186986901922,Sun Sep 29 14:06:42 +0000 2024,0,trimakasih banyak pak jokowi infrastruktur aceh makin joss   jokowibaktiuntuknegeri,1840392765449887788,,kris_rosari,in,,0,0,0,https://x.com/gibran_abidin24/status/1840392765449887788,1687325222708629504,gibran_abidin24
1839952287185133869,Sun Sep 29 14:04:58 +0000 2024,0,bolehlah lu sekarang seneng just wait n see bagaimana pak prabowo memimpin negeri dan liat bagaiman nasib gibran,1840392327682212129,,Ber_uang08,in,Bintaro,0,0,0,https://x.com/Pejuang72052604/status/1840392327682212129,1115886848885313536,Pejuang72052604
1839952287185133869,Sun Sep 29 14:03:54 +0000 2024,0,habis dilantik langsung pecat aja wakilnya pak,1840392061398487063,,Ber_uang08,in,,0,0,0,https://x.com/suryatingwe/status/1840392061398487063,1833183584808828928,suryatingwe
1839862694910018047,Sun Sep 29 13:58:10 +0000 2024,1,mabuk nya kok gak kelar kelar  pelaku dia yg bingung sendiri,1840390617291235637,,mikuroQ,in,,0,0,0,https://x.com/AliAmin31984360/status/1840390617291235637,1647758472833007616,AliAmin31984360
1839846435434705093,Sun Sep 29 13:57:58 +0000 2024,0,gibran lambang negara anak haram konstitusi,1840390567077056608,,itsquaileggs,in,,0,0,0,https://x.com/OwanQuli/status/1840390567077056608,1818399320347176960,OwanQuli
1840025425998950734,Sun Sep 29 13:55:26 +0000 2024,0,bukannya phk krn sp3 dikali 0 5  terkecuali resign,1840389927152078917,,VirgaceAce,in,Berada di gedung PSI,0,0,0,https://x.com/ring01mulyono/status/1840389927152078917,4637298626,ring01mulyono
1840216315824615768,Sun Sep 29 13:55:23 +0000 2024,0,banyak kadrun menggagalkan gibran jadi wakil presiden  gibran orang beoleransi tinggi sepei memimpin kota solo,1840389918247497977,,sosmed_ind,in,,0,0,0,https://x.com/aling_darno/status/1840389918247497977,986203634223407104,aling_darno
1839862694910018047,Sun Sep 29 13:54:58 +0000 2024,2,omongan seseorang menggambarkan sifatnya,1840389811598958802,,mrifkyrv,in,,0,0,0,https://x.com/Arya68716743/status/1840389811598958802,1304645009421918211,Arya68716743
1839902478403547144,Sun Sep 29 13:53:32 +0000 2024,0,gibran jadi wapres lewat nabrak aturan  bodoh jgn pelihara tong,1840389449009774814,,AkbarFX12,in,,0,1,0,https://x.com/AditTimbala/status/1840389449009774814,1479850213229559808,AditTimbala
1840166940230525199,Sun Sep 29 13:53:19 +0000 2024,0,kurang percaya berita ginian prabowo ga gampang colek colek mas gibran tetep lantik ga lantik mahmud md sama cak imin wkwkwkwkwk,1840389395704402099,,abu_waras,in,,0,0,0,https://x.com/ratno60367/status/1840389395704402099,1828672203954778112,ratno60367
1840389240833900797,Sun Sep 29 13:52:42 +0000 2024,0,muncul tagar fufufafa aib nasional nasib gibran rakabuming disandingkan andrew andika,1840389240833900797,,,in,Indonesia,0,0,0,https://x.com/Ganjar_Mahfud03/status/1840389240833900797,1637841258231271424,Ganjar_Mahfud03
1840389171585933743,Sun Sep 29 13:52:25 +0000 2024,1,vote gibran mending vote cepio beliau lebih mendengar memperjuangkan suara rakyat,1840389171585933743,,,in,Jakarta Capital Region,0,0,0,https://x.com/cihkenkatsu/status/1840389171585933743,1241702989884043264,cihkenkatsu
1840294927529586783,Sun Sep 29 13:52:20 +0000 2024,0,lambang negara garuda kalau gibran lambang keluarga solo raya,1840389149800661127,,KangManto123,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/sejati_28/status/1840389149800661127,1776936144388952064,sejati_28
1840389077524435215,Sun Sep 29 13:52:03 +0000 2024,0,kebijakan makan siang gratis prabowo gibran memiliki potensi besar menggerakkan ekonomi indonesia meningkatkan kesejahteraan masyarakat,1840389077524435215,https://pbs.twimg.com/media/GYpgGojbQAAFGQ8.jpg,,in,,0,0,0,https://x.com/voilananditya/status/1840389077524435215,1824004337083015168,voilananditya
1839970803728953650,Sun Sep 29 13:50:01 +0000 2024,0,terus tercantum formulir gimana dong  kontak gibran tuh,1840388565798420705,,FDonghun,in,,0,0,0,https://x.com/Gaaktiftwit/status/1840388565798420705,1636515916862070790,Gaaktiftwit
1840388525826642384,Sun Sep 29 13:49:51 +0000 2024,0,kata aku mah kak gibran tinggalin aja ntu kerjaan terus kabur sm aku soalnya aku jga mau lari dri kerjaan was wes wos,1840388525826642384,,,in,Kanaya Manawari.,0,0,0,https://x.com/PRIMSR0SES/status/1840388525826642384,1814686425738321922,PRIMSR0SES
1839578046518722958,Sun Sep 29 13:49:36 +0000 2024,0,indonesia kan negara hukum wkwkw,1840388458877194443,,mfraanzz,in,,0,0,0,https://x.com/ngespun/status/1840388458877194443,98128834,ngespun
1839990276825235607,Sun Sep 29 13:49:13 +0000 2024,0,depan tim akan terus jeli melihat perkembangan terjadi  siap langkah apapun menguatkan fitnah gibran  mam,1840388364769390997,,Bulurah8842,in,,0,1,0,https://x.com/Bulurah8842/status/1840388364769390997,1562235665710206976,Bulurah8842
1840340741811581378,Sun Sep 29 13:49:06 +0000 2024,115,kalo kanye west mah emang kampusnya asli ini masalahnya terduga kampus abal abal kayak jaman gibran kemaren,1840388334855893383,,pakar_ai,in,,0,1,3,https://x.com/trippledirgov/status/1840388334855893383,1654463913151598592,trippledirgov
1839990276825235607,Sun Sep 29 13:48:33 +0000 2024,0,sama sekali  tujuannya sekali untuk meyakinkan pembenci bahkan kaesang mengakui fufufafa gibran,1840388197685309565,,Bulurah8842,in,,0,1,0,https://x.com/Bulurah8842/status/1840388197685309565,1562235665710206976,Bulurah8842
1839990276825235607,Sun Sep 29 13:47:01 +0000 2024,0,9 terakhir ditempuh langkah tambahan menguatkan fitnah gibran  semua tahu kaesang membuat kaos tulisan putra mulyono punggungnya  momentum digunakan membuat yakin pembenci fufufafa gibran  apa dilakukan,1840387809959633004,,Bulurah8842,in,,0,1,0,https://x.com/Bulurah8842/status/1840387809959633004,1562235665710206976,Bulurah8842
1837404869063594507,Sun Sep 29 13:46:45 +0000 2024,0,lagi viral,1840387745103102214,,denismalhotra,in,,0,0,0,https://x.com/darwin_sima6939/status/1840387745103102214,1801073718728511489,darwin_sima6939
1840043454744994054,Sun Sep 29 13:46:24 +0000 2024,0,susu apaan  susunya syahr,1840387653734486297,,bytheway21,in,Bandoeng de hoofdstad,0,0,0,https://x.com/Cheviefirman/status/1840387653734486297,1954030542,Cheviefirman
1839990276825235607,Sun Sep 29 13:46:00 +0000 2024,0,kalau ada hadapan saya teawa terbahak bahak  lha iya kalau mengirim gopay pakai hp milik gibran saja nama gibran akan muncul  mosok mengirim gopay milik gibran muncul nama roy suryo,1840387552873943242,,Bulurah8842,in,,0,1,0,https://x.com/Bulurah8842/status/1840387552873943242,1562235665710206976,Bulurah8842
1840387513523056866,Sun Sep 29 13:45:50 +0000 2024,1,meskipun pasangan prabowo amp gibran menang diajang pemilu msh berproses lg kepengadilan stlh clear beliau semua msh diganggu terus menerus dgn orang yg merasa kurang puas dgn mempunyai kepentingan   kurang puas masalah apa      ada kepentingkan apa,1840387513523056866,,,in,,0,0,0,https://x.com/WahyuDj99/status/1840387513523056866,1451737931899555843,WahyuDj99
1839990276825235607,Sun Sep 29 13:45:00 +0000 2024,0,8 satu penguatan fitnah dilakukan dengan menyebarkan hasil penyelidikan netizen lainnya  apa the power of netizen berikutnya     katanya    beramai ramai mengirim dana gopay     33  voila muncul nama gibran,1840387302222450787,,Bulurah8842,in,,0,1,0,https://x.com/Bulurah8842/status/1840387302222450787,1562235665710206976,Bulurah8842
1840196231030817077,Sun Sep 29 13:44:53 +0000 2024,0,drama nangis2nya mana,1840387275777335622,,Ber_uang08,tl,,0,0,0,https://x.com/Bambangmulyonoo/status/1840387275777335622,1296312516901916672,Bambangmulyonoo
1840196231030817077,Sun Sep 29 13:43:53 +0000 2024,0,tinggal beberapa hari pengen mendengar ocehan pendukung si raja jawa,1840387023850643762,,mas_veel,in,,0,0,0,https://x.com/NataYans4212/status/1840387023850643762,1837983935768498176,NataYans4212
1840386956997652631,Sun Sep 29 13:43:37 +0000 2024,1,sebuah organisasi menamakan dirinya pasbata mengadukan roy suryo menyebut akun fufufafa 99  milik wakil presiden terpilih gibran rakabuming raka  bel selengkapnya    inewssiang  roysuryo  bareskrimpolri,1840386956997652631,https://pbs.twimg.com/media/GYpd1VUakAAjNqI.jpg,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1840386956997652631,132078023,officialinews_
1840386820485591380,Sun Sep 29 13:43:05 +0000 2024,0,dengerin nih jangan ngilang bae,1840386820485591380,,,in,,0,0,0,https://x.com/LexiaLuther/status/1840386820485591380,1694671282670088192,LexiaLuther
1840386688616431714,Sun Sep 29 13:42:33 +0000 2024,0,satu lomba jangan smpe cuma jadi agenda 1 bulan buat persiapan,1840386688616431714,https://pbs.twimg.com/media/GYpd4lUacAAGDis.jpg,,in,bumi,0,0,0,https://x.com/aghyaka/status/1840386688616431714,1534650491803963392,aghyaka
1840386677719900337,Sun Sep 29 13:42:31 +0000 2024,15,diskusi akhir pekan                                        topik   gibran   akun fufufafa   perspektif it politik hukum ahad malam 29 september 2024 pk  19 30 22 00 wib  zoom dibuka pk  19 15 wib,1840386677719900337,https://pbs.twimg.com/media/GYpd69HbkAASTSX.jpg,,in,,1,2,7,https://x.com/Boediantar4/status/1840386677719900337,1383750727575605257,Boediantar4
1840384616592748908,Sun Sep 29 13:41:56 +0000 2024,0,pehhh ktne dohhhh,1840386532814860483,,hazimhalimmmm,in,Parts Unknown,0,1,0,https://x.com/YobJelebor/status/1840386532814860483,718272337,YobJelebor
1839990276825235607,Sun Sep 29 13:41:38 +0000 2024,0,7 walaupun link sudah menciptakan fitnah sangat kuat tetaplah diperlukan penguatan fitnah tsb  tim pemfitnah membuat screenshoot dg image editor sepei photoshop  ditampilkanlah nomor hp        33  hp gibran memang berakhiran 33  email chillipari,1840386457397293433,,Bulurah8842,in,,0,3,0,https://x.com/Bulurah8842/status/1840386457397293433,1562235665710206976,Bulurah8842
1840166940230525199,Sun Sep 29 13:41:16 +0000 2024,0,ealahh omongan parsoc jgn ditelan mentah2  gibran benar2 dganti walikota jd wapres,1840386363402936654,,abu_waras,in,,0,0,0,https://x.com/cattycat123409/status/1840386363402936654,1650797021681553408,cattycat123409
1840357257537839340,Sun Sep 29 13:40:07 +0000 2024,0,tanya mas gibran ga,1840386075363348657,,PakarINTELek,in,"Bekasi, Jawa Barat",0,1,0,https://x.com/Whydn09/status/1840386075363348657,1243510406062039040,Whydn09
1839952287185133869,Sun Sep 29 13:40:01 +0000 2024,0,selamat menyongsong hari esok,1840386047483748445,https://pbs.twimg.com/ext_tw_video_thumb/1840385954257022976/pu/img/ky1Gz09jPs03XXWK.jpg,Ber_uang08,in,"Tulungagung, Indonesia",0,0,0,https://x.com/nurmakin/status/1840386047483748445,384650222,nurmakin
1840386004701888949,Sun Sep 29 13:39:50 +0000 2024,0,bdoh gibran mntak maaf selesai urusanx,1840386004701888949,,,in,,0,0,0,https://x.com/HasaniHasanudin/status/1840386004701888949,1554443530327642113,HasaniHasanudin
1839862694910018047,Sun Sep 29 13:39:42 +0000 2024,2,jelas penjelasan nya gitu     belum paham     ngeyel,1840385970228879709,,jpgFontArial,in,,0,1,0,https://x.com/Arya68716743/status/1840385970228879709,1304645009421918211,Arya68716743
1839990276825235607,Sun Sep 29 13:39:25 +0000 2024,0,akun twitter    orang sama membuat peanyaan sama persis  voila ternyata fufufafa gibran  lalu sepei berebut menceritakan the power of netizen   ternyata netizen hebat hebat padahal hebat si fufu,1840385896996282514,,Bulurah8842,in,,0,1,0,https://x.com/Bulurah8842/status/1840385896996282514,1562235665710206976,Bulurah8842
1839862694910018047,Sun Sep 29 13:33:12 +0000 2024,0,gak anak gak bpk 11 12 kibulannya,1840384335314334099,https://pbs.twimg.com/media/GYpbzHDbIAAW7Zz.jpg,akbarfaizal68,in,£♡£,0,0,0,https://x.com/AB_1_X_R/status/1840384335314334099,2899116079,AB_1_X_R
1840377682431000919,Sun Sep 29 13:33:11 +0000 2024,1,semangat yg udh selesai pts nya,1840384331312709994,,febugm25,in,bumi,0,0,0,https://x.com/aghyaka/status/1840384331312709994,1534650491803963392,aghyaka
1839862694910018047,Sun Sep 29 13:32:57 +0000 2024,0,tukang ngefrank smoga cpt selesai hdupmu,1840384271204446311,,akbarfaizal68,in,Semanding Tuban jatim,0,0,0,https://x.com/triprasetiyo01/status/1840384271204446311,875630444,triprasetiyo01
1839899375365173644,Sun Sep 29 13:32:56 +0000 2024,0,padahal lebih banyak manusia yg otaknya mumpuni yg jadi wapres gibran  pemerintah emg cerminan rakyatnya,1840384266078969924,,NBAYoungTroll,in,,0,0,0,https://x.com/Soletil/status/1840384266078969924,1573902131639513089,Soletil
1840381573247779195,Sun Sep 29 13:32:30 +0000 2024,0,cari konten beda lah    boring gini terus,1840384157404319922,,Daisy_bae1,in,,0,0,0,https://x.com/GibranKaddal/status/1840384157404319922,1800287123003887616,GibranKaddal
